PROD_ID,DATE_EXTRACTION,COMPETITOR,COMPETITOR_PRICE,PAY_TYPE
P9,2015-06-07 20:10:07,C2,513.0,2
P9,2015-06-07 20:10:07,C5,521.13,2
P9,2015-06-07 20:10:07,C3,519.0,2
P9,2015-06-07 20:10:07,C1,448.2,2
P9,2015-06-07 20:10:07,C6,493.9,2
P8,2015-09-23 20:10:24,C6,439.99,1
P8,2015-09-23 20:10:24,C1,432.99,1
P8,2015-09-23 20:10:24,C2,433.01,1
P8,2015-09-23 20:10:24,C3,429.0,1
P8,2015-09-28 08:11:46,C1,399.82,1
P8,2015-09-28 08:11:46,C6,399.99,1
P8,2015-09-28 08:11:46,C2,399.83,1
P8,2015-09-28 08:11:46,C3,399.82,1
P8,2015-09-28 08:11:46,C6,399.99,2
P8,2015-09-28 08:11:46,C1,399.82,2
P8,2015-09-28 08:11:46,C2,399.83,2
P8,2015-09-28 08:11:46,C3,399.82,2
P8,2015-09-28 08:10:37,C3,397.72,1
P8,2015-09-28 08:10:37,C6,399.99,1
P8,2015-09-28 08:10:37,C2,399.82,1
P8,2015-09-28 08:10:37,C1,399.82,1
P8,2015-09-30 08:11:52,C1,398.99,1
P8,2015-09-30 08:11:52,C6,399.99,1
P8,2015-09-30 08:11:52,C3,398.99,1
P8,2015-09-30 08:11:52,C2,398.99,1
P8,2015-09-29 08:10:30,C3,396.9,1
P8,2015-09-29 08:10:30,C6,399.99,1
P8,2015-09-29 08:10:30,C2,399.65,1
P8,2015-09-29 08:10:30,C1,399.65,1
P8,2015-09-29 08:11:38,C3,399.65,1
P8,2015-09-29 08:11:38,C1,399.65,1
P8,2015-09-29 08:11:38,C6,399.99,1
P8,2015-09-29 08:11:38,C2,399.67,1
P8,2015-09-30 08:10:26,C1,398.99,1
P8,2015-09-30 08:10:26,C2,398.99,1
P8,2015-09-30 08:10:26,C3,394.99,1
P8,2015-09-29 20:10:23,C3,396.85,1
P8,2015-09-29 20:10:23,C6,399.99,1
P8,2015-09-29 20:10:23,C2,399.64,1
P8,2015-09-29 20:10:23,C1,399.62,1
P8,2015-09-30 20:10:28,C6,399.99,2
P8,2015-09-30 20:10:28,C3,397.93,2
P8,2015-09-30 20:10:28,C2,397.93,2
P8,2015-09-30 20:10:28,C6,399.99,1
P8,2015-09-30 20:10:28,C3,397.93,1
P8,2015-09-30 20:10:28,C2,397.93,1
P8,2015-09-29 08:10:30,C3,396.9,2
P8,2015-09-29 08:10:30,C1,399.65,2
P8,2015-09-29 08:10:30,C6,399.99,2
P8,2015-09-29 08:10:30,C2,399.65,2
P8,2015-09-24 20:10:07,C6,439.99,1
P8,2015-09-24 20:10:07,C2,399.9,1
P8,2015-09-24 20:10:07,C1,399.9,1
P9,2015-05-21 08:11:51,C1,479.0,1
P9,2015-05-21 08:11:51,C3,479.0,1
P9,2015-05-21 08:11:51,C2,479.0,1
P9,2015-05-21 08:11:51,C6,495.0,1
P9,2015-05-21 08:11:51,C5,599.0,1
P9,2015-05-21 08:11:51,C1,431.1,2
P9,2015-05-21 08:11:51,C3,431.1,2
P9,2015-05-21 08:11:51,C2,431.1,2
P9,2015-05-21 08:11:51,C6,495.0,2
P9,2015-05-21 08:11:51,C5,521.13,2
P9,2015-05-21 20:10:20,C2,431.1,2
P9,2015-05-21 20:10:20,C1,431.1,2
P9,2015-05-21 20:10:20,C3,431.1,2
P9,2015-05-21 20:10:20,C6,494.99,2
P9,2015-05-21 20:10:20,C5,521.13,2
P9,2015-05-21 08:10:26,C6,495.0,1
P9,2015-05-21 08:10:26,C2,421.52,1
P9,2015-05-21 08:10:26,C3,421.52,1
P9,2015-05-21 08:10:26,C1,421.52,1
P9,2015-05-21 08:10:26,C5,599.0,1
P9,2015-05-21 20:10:07,C6,495.0,2
P9,2015-05-21 20:10:07,C2,421.52,2
P9,2015-05-21 20:10:07,C3,421.52,2
P9,2015-05-21 20:10:07,C1,421.52,2
P9,2015-05-21 20:10:07,C5,521.13,2
P9,2015-05-28 08:10:29,C2,431.1,2
P9,2015-05-28 08:10:29,C1,431.1,2
P9,2015-05-28 08:10:29,C3,431.1,2
P9,2015-05-28 08:10:29,C5,521.13,2
P9,2015-05-28 08:10:29,C6,493.99,2
P9,2015-05-28 08:11:36,C1,431.1,2
P9,2015-05-28 08:11:36,C3,431.1,2
P9,2015-05-28 08:11:36,C2,431.1,2
P9,2015-05-28 08:11:36,C6,493.99,2
P9,2015-05-28 08:11:36,C5,521.13,2
P9,2015-05-28 08:11:36,C1,479.0,1
P9,2015-05-28 08:11:36,C3,479.0,1
P9,2015-05-28 08:11:36,C2,479.0,1
P9,2015-05-28 08:11:36,C6,493.99,1
P9,2015-05-28 08:11:36,C5,599.0,1
P9,2015-05-28 08:10:29,C2,479.0,1
P9,2015-05-28 08:10:29,C1,479.0,1
P9,2015-05-28 08:10:29,C3,479.0,1
P9,2015-05-28 08:10:29,C5,599.0,1
P9,2015-05-28 08:10:29,C6,493.99,1
P9,2015-05-05 20:10:25,C3,529.0,1
P9,2015-05-05 20:10:25,C5,599.0,1
P9,2015-05-05 20:10:25,C2,529.0,1
P9,2015-05-05 20:10:25,C1,528.0,1
P9,2015-05-05 20:10:25,C6,535.99,1
P8,2015-09-25 08:11:25,C1,399.9,2
P8,2015-09-25 08:11:25,C6,439.99,2
P8,2015-09-25 08:11:25,C2,399.9,2
P8,2015-09-25 08:11:25,C3,399.9,2
P8,2015-09-25 08:11:25,C1,399.9,1
P8,2015-09-25 08:11:25,C6,439.99,1
P8,2015-09-25 08:11:25,C2,399.9,1
P8,2015-09-25 08:11:25,C3,399.9,1
P8,2015-09-25 20:10:06,C6,439.99,2
P8,2015-09-25 20:10:06,C2,399.9,2
P8,2015-09-25 20:10:06,C1,399.9,2
P8,2015-09-25 20:10:28,C1,399.9,2
P8,2015-09-25 20:10:28,C6,439.99,2
P8,2015-09-25 20:10:28,C2,399.9,2
P8,2015-09-25 20:10:28,C3,399.9,2
P8,2015-09-23 08:11:35,C1,432.99,1
P8,2015-09-23 08:11:35,C6,439.99,1
P8,2015-09-23 08:11:35,C2,439.0,1
P8,2015-09-23 08:11:35,C3,432.99,1
P8,2015-09-24 08:10:24,C3,428.98,1
P8,2015-09-24 08:10:24,C6,439.99,1
P8,2015-09-24 08:10:24,C2,399.0,1
P8,2015-09-24 08:10:24,C1,399.0,1
P9,2015-05-30 08:11:31,C6,493.99,2
P9,2015-05-30 08:11:31,C2,431.1,2
P9,2015-05-30 08:11:31,C5,521.13,2
P9,2015-05-30 20:10:08,C3,431.1,2
P9,2015-05-30 20:10:08,C6,493.98,2
P9,2015-05-30 20:10:08,C5,521.13,2
P9,2015-05-30 20:10:08,C1,431.1,2
P9,2015-05-30 20:10:08,C2,431.1,2
P9,2015-05-08 20:11:39,C3,525.98,1
P9,2015-05-08 20:11:39,C5,599.0,1
P9,2015-05-08 20:11:39,C2,526.0,1
P9,2015-05-08 20:11:39,C1,526.0,1
P9,2015-05-08 20:11:39,C6,527.0,1
P9,2015-05-08 20:10:32,C1,526.0,2
P9,2015-05-08 20:10:32,C6,527.0,2
P9,2015-05-08 20:10:32,C3,525.98,2
P9,2015-05-08 20:10:32,C2,526.0,2
P9,2015-06-01 20:10:06,C6,493.98,1
P9,2015-06-01 20:10:06,C3,455.05,1
P9,2015-06-01 20:10:06,C5,599.0,1
P9,2015-06-01 20:10:06,C2,455.05,1
P9,2015-06-01 20:10:06,C1,479.0,1
P9,2015-06-01 20:10:24,C5,599.0,1
P9,2015-06-01 20:10:24,C2,455.05,1
P9,2015-06-01 20:10:24,C1,431.1,1
P9,2015-06-01 20:10:24,C6,493.98,1
P9,2015-06-01 20:10:24,C3,431.1,1
P9,2015-06-01 20:10:06,C2,431.1,2
P9,2015-06-01 20:10:06,C6,493.98,2
P9,2015-06-01 20:10:06,C3,431.1,2
P9,2015-06-01 20:10:06,C5,521.13,2
P9,2015-06-01 20:10:06,C1,431.1,2
P9,2015-06-01 08:11:25,C1,431.1,1
P9,2015-06-01 08:11:25,C3,455.05,1
P9,2015-06-01 08:11:25,C2,455.05,1
P9,2015-06-01 08:11:25,C6,493.97,1
P9,2015-06-01 08:11:25,C5,599.0,1
P9,2015-05-15 08:10:23,C4,499.0,1
P9,2015-05-15 08:10:23,C5,636.0,1
P9,2015-05-15 08:10:23,C2,499.98,1
P9,2015-05-15 08:10:23,C6,497.0,1
P9,2015-05-15 08:10:23,C3,499.98,1
P9,2015-05-15 08:10:23,C1,499.98,1
P9,2015-05-15 08:10:23,C4,499.0,2
P9,2015-05-15 08:10:23,C5,559.68,2
P9,2015-05-15 08:10:23,C2,499.98,2
P9,2015-05-15 08:10:23,C6,497.0,2
P9,2015-05-15 08:10:23,C3,499.98,2
P9,2015-05-15 08:10:23,C1,499.98,2
P9,2015-05-14 20:10:17,C1,514.89,2
P9,2015-05-14 20:10:17,C2,514.0,2
P9,2015-05-14 20:10:17,C3,509.9,2
P9,2015-05-14 20:10:17,C6,497.99,2
P9,2015-05-15 08:11:25,C1,509.89,2
P9,2015-05-15 08:11:25,C2,499.98,2
P9,2015-05-15 08:11:25,C3,499.98,2
P9,2015-05-15 08:11:25,C6,497.0,2
P9,2015-05-14 08:10:24,C6,498.0,2
P9,2015-05-14 08:10:24,C1,514.89,2
P9,2015-05-14 08:10:24,C3,514.89,2
P9,2015-05-14 08:10:24,C2,514.89,2
P9,2015-05-16 20:10:08,C5,527.12,2
P9,2015-05-16 20:10:08,C2,478.0,2
P9,2015-05-16 20:10:08,C6,496.0,2
P8,2015-09-28 08:10:37,C3,397.72,2
P8,2015-09-28 08:10:37,C6,399.99,2
P8,2015-09-28 08:10:37,C2,399.82,2
P8,2015-09-28 08:10:37,C1,399.82,2
P8,2015-09-29 08:11:38,C2,399.67,2
P8,2015-09-29 08:11:38,C1,399.65,2
P8,2015-09-29 08:11:38,C6,399.99,2
P8,2015-09-29 08:11:38,C3,399.65,2
P9,2015-08-08 20:10:07,C3,444.0,1
P9,2015-08-08 20:10:07,C6,429.9,1
P9,2015-08-08 20:10:07,C1,448.0,1
P9,2015-08-08 20:10:07,C5,499.0,1
P9,2015-08-08 20:10:07,C2,448.0,1
P9,2015-08-08 20:10:18,C2,444.0,2
P9,2015-08-08 20:10:18,C5,527.12,2
P9,2015-08-08 20:10:18,C3,444.0,1
P9,2015-08-08 20:10:18,C3,444.0,2
P9,2015-08-08 20:10:18,C6,429.9,2
P9,2015-08-08 20:10:18,C1,444.0,2
P9,2015-08-08 20:10:18,C2,444.0,1
P9,2015-08-08 20:10:18,C6,429.9,1
P9,2015-08-08 20:10:18,C1,444.0,1
P9,2015-08-08 20:10:18,C5,599.0,1
P9,2015-06-05 20:10:08,C1,515.99,1
P9,2015-06-05 20:10:08,C6,493.93,1
P9,2015-06-05 20:10:08,C3,431.1,1
P9,2015-06-05 20:10:08,C2,515.99,1
P9,2015-06-05 20:10:08,C5,599.0,1
P9,2015-06-07 08:11:23,C6,493.93,1
P9,2015-06-07 08:11:23,C1,431.1,1
P9,2015-06-07 08:11:23,C5,599.0,1
P9,2015-06-07 08:11:23,C3,455.05,1
P9,2015-06-07 08:11:23,C2,431.1,1
P9,2015-06-07 08:11:23,C6,493.93,2
P9,2015-06-07 08:11:23,C2,431.1,2
P9,2015-06-07 08:11:23,C1,431.1,2
P9,2015-06-07 08:11:23,C5,521.13,2
P9,2015-06-07 08:11:23,C3,431.1,2
P9,2015-06-07 08:10:23,C2,513.99,2
P9,2015-06-07 08:10:23,C5,521.13,2
P9,2015-06-07 08:10:23,C3,431.1,2
P9,2015-06-07 08:10:23,C1,513.99,2
P9,2015-06-07 08:10:23,C6,493.93,2
P9,2015-06-08 20:10:05,C2,511.99,1
P9,2015-06-08 20:10:05,C5,599.0,1
P9,2015-06-08 20:10:05,C3,479.0,1
P9,2015-06-08 20:10:05,C1,511.99,1
P9,2015-06-08 20:10:05,C6,493.89,1
P9,2015-06-09 08:11:25,C6,493.79,1
P9,2015-06-09 08:11:25,C2,479.0,1
P9,2015-06-09 08:11:25,C6,493.79,2
P9,2015-06-09 08:11:25,C1,431.1,2
P9,2015-06-09 08:11:25,C5,521.13,2
P9,2015-06-09 08:11:25,C2,431.1,2
P9,2015-06-09 08:11:25,C1,479.0,1
P9,2015-06-09 08:11:25,C5,599.0,1
P9,2015-06-09 20:10:18,C5,599.0,1
P9,2015-06-09 20:10:18,C1,479.0,1
P9,2015-06-09 20:10:18,C2,510.99,1
P9,2015-06-09 20:10:18,C3,468.9,1
P9,2015-06-09 20:10:18,C6,493.78,1
P9,2015-06-09 08:10:25,C2,431.1,2
P9,2015-06-09 08:10:25,C5,521.13,2
P9,2015-06-09 08:10:25,C3,422.01,2
P9,2015-06-09 08:10:25,C1,510.99,2
P9,2015-06-09 08:10:25,C6,493.79,2
P9,2015-06-09 08:10:25,C2,479.0,1
P9,2015-06-09 08:10:25,C5,599.0,1
P9,2015-06-09 08:10:25,C3,468.9,1
P9,2015-06-09 08:10:25,C1,510.99,1
P9,2015-06-09 08:10:25,C6,493.79,1
P8,2015-09-28 20:10:06,C3,397.0,1
P8,2015-09-28 20:10:06,C6,399.99,1
P8,2015-09-28 20:10:06,C2,399.67,1
P8,2015-09-28 20:10:06,C1,399.78,1
P8,2015-09-28 20:10:06,C3,397.0,2
P8,2015-09-28 20:10:06,C6,399.99,2
P8,2015-09-28 20:10:06,C2,399.67,2
P8,2015-09-28 20:10:06,C1,399.78,2
P9,2015-06-17 20:10:16,C2,511.99,1
P9,2015-06-17 20:10:16,C6,491.79,1
P9,2015-06-17 20:10:16,C1,510.99,1
P9,2015-06-17 20:10:16,C5,599.0,1
P9,2015-06-17 20:10:16,C3,511.0,1
P9,2015-06-10 20:10:18,C3,516.99,1
P9,2015-06-10 20:10:18,C5,599.0,1
P9,2015-06-10 20:10:18,C6,493.78,1
P9,2015-06-10 20:10:18,C1,498.0,1
P9,2015-06-10 20:10:18,C2,497.99,1
P9,2015-06-10 20:10:18,C1,448.2,2
P9,2015-06-10 20:10:18,C2,497.99,2
P9,2015-06-10 20:10:18,C3,516.99,2
P9,2015-06-10 08:11:25,C1,518.0,2
P9,2015-06-10 08:11:25,C5,521.13,2
P9,2015-06-10 08:11:25,C3,518.0,2
P9,2015-06-10 08:11:25,C6,493.78,2
P9,2015-06-10 08:11:25,C2,431.1,2
P9,2015-06-10 20:11:23,C6,493.78,1
P9,2015-06-10 20:11:23,C1,516.99,1
P9,2015-06-10 20:11:23,C5,599.0,1
P9,2015-06-10 20:11:23,C3,516.99,1
P9,2015-06-10 20:11:23,C2,479.0,1
P9,2015-06-10 20:11:23,C1,516.99,2
P9,2015-06-10 20:11:23,C5,521.13,2
P9,2015-06-10 20:11:23,C3,516.99,2
P9,2015-06-10 20:11:23,C2,431.1,2
P9,2015-06-10 20:11:23,C6,493.78,2
P9,2015-06-11 08:11:39,C6,493.78,1
P9,2015-06-11 08:11:39,C1,479.0,1
P9,2015-06-11 08:11:39,C5,599.0,1
P9,2015-06-11 08:11:39,C3,468.9,1
P9,2015-06-11 08:11:39,C2,479.0,1
P9,2015-06-11 08:10:29,C6,493.78,1
P9,2015-06-11 08:10:29,C1,497.99,1
P9,2015-06-11 08:10:29,C3,468.9,1
P9,2015-06-11 08:10:29,C5,599.0,1
P9,2015-06-11 08:10:29,C2,497.99,1
P9,2015-06-11 08:11:39,C6,493.78,2
P9,2015-06-11 08:11:39,C1,431.1,2
P9,2015-06-11 08:11:39,C5,521.13,2
P9,2015-06-11 08:11:39,C3,422.01,2
P9,2015-06-11 08:11:39,C2,431.1,2
P9,2015-06-11 20:10:28,C6,493.78,2
P9,2015-06-11 20:10:28,C1,516.99,2
P9,2015-06-11 20:10:28,C5,521.13,2
P9,2015-06-11 20:10:28,C3,516.99,2
P9,2015-06-11 20:10:28,C2,516.99,2
P8,2015-09-30 08:10:26,C6,399.99,1
P8,2015-09-30 08:11:52,C1,398.99,2
P8,2015-09-30 08:11:52,C6,399.99,2
P8,2015-09-30 08:11:52,C3,398.99,2
P8,2015-09-30 08:11:52,C2,398.99,2
P8,2015-09-29 20:11:23,C2,399.0,2
P8,2015-09-29 20:11:23,C6,399.99,2
P8,2015-09-29 20:11:23,C3,399.62,2
P8,2015-09-29 20:11:23,C1,399.62,2
P8,2015-10-01 08:10:23,C3,393.95,1
P8,2015-10-01 08:10:23,C6,399.99,1
P8,2015-10-01 08:10:23,C2,397.93,1
P9,2015-09-03 08:10:22,C5,483.12,2
P9,2015-09-03 08:10:22,C1,449.0,2
P9,2015-09-03 08:10:22,C6,449.0,2
P9,2015-09-03 08:10:22,C2,389.71,2
P9,2015-09-02 08:10:27,C5,483.12,2
P9,2015-09-05 08:10:22,C3,429.9,2
P9,2015-09-02 08:10:27,C1,431.99,2
P9,2015-09-02 08:10:27,C6,449.0,2
P9,2015-09-02 08:10:27,C2,431.99,2
P9,2015-09-05 08:10:22,C1,429.9,2
P9,2015-09-05 08:10:22,C6,449.0,2
P9,2015-09-05 08:10:22,C5,483.12,2
P9,2015-09-05 08:10:22,C2,429.9,2
P9,2015-09-01 08:11:28,C2,433.13,1
P9,2015-09-01 08:11:28,C1,433.13,1
P9,2015-09-01 08:11:28,C3,433.14,1
P9,2015-09-01 08:11:28,C5,599.0,1
P9,2015-08-14 08:11:26,C3,434.0,2
P9,2015-08-14 08:11:26,C6,449.9,2
P9,2015-08-14 08:11:26,C1,441.0,2
P9,2015-08-14 08:11:26,C2,441.0,2
P9,2015-08-14 08:11:26,C5,527.12,2
P9,2015-08-14 08:11:26,C3,434.0,1
P9,2015-08-14 08:11:26,C6,449.9,1
P9,2015-08-14 08:11:26,C1,441.0,1
P9,2015-08-14 08:11:26,C2,441.0,1
P9,2015-08-14 08:11:26,C5,599.0,1
P9,2015-08-15 08:11:23,C5,527.12,2
P9,2015-08-15 08:11:23,C2,441.0,2
P9,2015-08-15 08:11:23,C1,441.0,2
P9,2015-08-15 08:11:23,C6,439.0,2
P9,2015-08-13 08:11:22,C2,441.0,2
P9,2015-08-13 08:11:22,C3,441.0,2
P9,2015-08-13 08:11:22,C6,449.9,2
P9,2015-08-13 08:11:22,C1,441.0,2
P9,2015-08-13 08:11:22,C5,527.12,2
P9,2015-08-15 08:11:23,C3,441.0,2
P9,2015-08-15 08:10:22,C5,439.12,2
P9,2015-08-15 08:10:22,C3,441.0,2
P9,2015-08-15 08:10:22,C6,439.0,2
P9,2015-08-15 08:10:22,C1,448.0,2
P9,2015-08-15 08:10:22,C2,448.0,2
P9,2015-08-13 20:10:29,C1,390.6,2
P9,2015-08-13 20:10:29,C3,434.0,2
P9,2015-08-13 20:10:29,C6,449.9,2
P9,2015-08-13 20:10:29,C2,390.6,2
P9,2015-08-13 20:10:29,C5,527.12,2
P9,2015-08-13 20:10:06,C6,449.9,1
P9,2015-08-13 20:10:06,C5,499.0,1
P9,2015-08-13 20:10:06,C3,441.0,1
P9,2015-08-13 20:10:06,C1,448.0,1
P9,2015-08-13 20:10:06,C2,448.0,1
P9,2015-08-29 08:10:24,C1,399.9,1
P9,2015-08-29 08:10:24,C3,399.9,1
P9,2015-08-29 08:10:24,C2,399.9,1
P9,2015-08-29 08:10:24,C5,499.0,1
P9,2015-08-29 08:10:24,C6,439.0,1
P9,2015-08-30 08:10:22,C1,399.9,1
P9,2015-08-30 08:10:22,C5,499.0,1
P9,2015-08-30 08:10:22,C6,439.0,1
P9,2015-08-30 20:10:27,C6,439.0,1
P9,2015-08-30 20:10:27,C2,399.9,1
P9,2015-08-30 20:10:27,C1,399.9,1
P9,2015-08-30 20:10:27,C3,399.9,1
P9,2015-08-30 20:10:27,C5,599.0,1
P9,2015-06-26 20:10:44,C1,478.8,1
P9,2015-06-26 20:10:44,C6,490.78,1
P9,2015-06-26 20:10:44,C5,599.0,1
P9,2015-06-26 20:10:44,C3,478.8,1
P9,2015-06-26 20:10:44,C2,478.8,1
P9,2015-06-26 20:10:44,C1,478.8,2
P9,2015-06-26 20:10:44,C6,490.78,2
P9,2015-06-26 20:10:44,C5,521.13,2
P9,2015-06-26 20:10:44,C3,478.8,2
P9,2015-06-26 20:10:44,C2,478.8,2
P9,2015-06-26 20:10:09,C1,477.89,1
P9,2015-06-26 20:10:09,C5,509.0,1
P9,2015-06-26 20:10:09,C2,477.89,1
P9,2015-06-30 20:10:31,C5,521.13,2
P9,2015-06-30 20:10:31,C6,490.69,2
P9,2015-06-30 20:10:31,C2,478.8,2
P9,2015-06-30 20:10:31,C3,422.01,2
P9,2015-06-30 20:10:31,C1,478.8,2
P9,2015-06-30 08:10:23,C1,422.1,2
P9,2015-06-30 08:10:23,C3,422.01,2
P9,2015-06-30 08:10:23,C5,442.83,2
P9,2015-06-30 08:10:23,C6,490.73,2
P9,2015-06-30 08:10:23,C2,431.1,2
P9,2015-06-30 08:10:23,C3,468.9,1
P9,2015-06-30 08:10:23,C5,509.0,1
P9,2015-06-30 08:10:23,C1,469.0,1
P9,2015-06-30 08:10:23,C6,490.73,1
P9,2015-06-30 08:10:23,C2,431.1,1
P9,2015-06-30 08:11:24,C5,521.13,2
P9,2015-06-30 08:11:24,C6,490.73,2
P9,2015-06-30 08:11:24,C2,422.01,2
P9,2015-06-30 08:11:24,C3,422.01,2
P9,2015-06-30 08:11:24,C1,422.01,2
P9,2015-07-05 08:10:25,C3,455.0,1
P9,2015-07-05 08:10:25,C1,464.38,1
P9,2015-07-05 08:10:25,C5,499.0,1
P9,2015-07-05 08:10:25,C6,489.84,1
P9,2015-07-05 08:10:25,C2,464.38,1
P9,2015-07-07 08:11:40,C2,455.0,2
P9,2015-07-07 08:11:40,C1,455.0,2
P9,2015-07-07 08:11:40,C6,489.83,2
P9,2015-07-07 08:11:40,C3,455.0,2
P9,2015-07-07 08:11:40,C5,521.13,2
P8,2015-09-30 20:10:05,C1,397.95,2
P8,2015-09-30 20:10:05,C6,399.99,2
P8,2015-09-30 20:10:05,C2,398.99,2
P8,2015-09-30 20:10:05,C3,393.95,2
P8,2015-10-03 20:10:08,C3,425.0,1
P8,2015-10-03 20:10:08,C6,449.99,1
P8,2015-10-03 20:10:08,C2,425.0,1
P8,2015-10-03 20:10:08,C1,425.0,1
P8,2015-10-03 20:10:25,C2,425.0,2
P8,2015-10-03 20:10:25,C3,425.0,2
P8,2015-10-03 20:10:25,C6,449.99,2
P8,2015-10-03 20:10:25,C1,425.0,2
P8,2015-10-03 08:11:34,C2,439.0,2
P8,2015-10-03 08:11:34,C3,439.0,2
P8,2015-10-03 08:11:34,C6,449.99,2
P8,2015-10-03 08:11:34,C1,439.0,2
P8,2015-10-03 20:10:08,C3,425.0,2
P8,2015-10-03 20:10:08,C6,449.99,2
P8,2015-10-03 20:10:08,C2,425.0,2
P8,2015-10-03 20:10:08,C1,425.0,2
P8,2015-10-04 20:10:25,C3,424.93,2
P8,2015-10-04 20:10:25,C6,449.99,2
P8,2015-10-04 20:10:25,C2,424.92,2
P8,2015-10-04 20:10:25,C1,424.92,2
P8,2015-10-04 20:11:28,C2,424.94,2
P8,2015-10-04 20:11:28,C3,424.92,2
P8,2015-10-04 20:11:28,C6,449.99,2
P8,2015-10-04 20:11:28,C1,424.92,2
P8,2015-10-05 08:10:24,C6,449.99,2
P8,2015-10-05 08:10:24,C3,419.0,1
P8,2015-10-05 08:10:24,C6,449.99,1
P8,2015-10-05 08:10:24,C2,419.0,1
P8,2015-10-05 08:10:24,C1,419.0,1
P8,2015-10-05 08:11:35,C2,419.0,1
P8,2015-10-05 08:11:35,C3,419.0,1
P8,2015-10-05 08:11:35,C6,449.99,1
P8,2015-10-05 08:11:35,C1,419.0,1
P9,2015-07-06 08:10:23,C5,434.13,2
P9,2015-07-06 08:10:23,C1,463.52,2
P9,2015-07-06 08:10:23,C3,455.0,2
P9,2015-07-06 08:10:23,C6,489.84,2
P9,2015-07-06 08:10:23,C2,463.52,2
P9,2015-07-05 08:11:27,C1,455.0,2
P9,2015-07-05 08:11:27,C2,455.0,2
P9,2015-07-05 08:11:27,C5,521.13,2
P9,2015-07-05 08:11:27,C6,489.84,2
P9,2015-07-05 08:11:27,C3,455.0,2
P9,2015-07-04 20:10:07,C3,455.0,2
P9,2015-07-04 20:10:07,C5,434.13,2
P9,2015-07-04 20:10:07,C6,489.84,2
P9,2015-07-04 20:10:07,C2,464.49,2
P9,2015-07-03 20:10:19,C2,478.79,2
P9,2015-07-03 20:10:19,C5,521.13,2
P9,2015-07-03 20:10:19,C1,478.79,2
P9,2015-07-03 20:10:19,C6,489.84,2
P9,2015-07-03 20:10:19,C3,478.79,2
P9,2015-07-15 20:11:04,C2,448.0,1
P9,2015-07-15 20:11:04,C1,448.0,1
P9,2015-07-15 20:11:04,C6,469.0,1
P9,2015-07-15 20:11:04,C3,448.0,1
P9,2015-07-15 20:11:04,C5,599.0,1
P9,2015-07-09 20:52:29,C5,569.05,2
P9,2015-07-09 20:52:29,C1,454.0,2
P9,2015-07-09 20:52:29,C3,454.0,2
P9,2015-07-09 20:52:29,C2,454.0,2
P9,2015-07-10 08:11:28,C2,454.0,1
P9,2015-07-10 08:11:28,C1,454.0,1
P9,2015-07-10 08:11:28,C3,454.0,1
P9,2015-07-10 08:11:28,C5,599.0,1
P9,2015-07-08 20:10:29,C2,468.84,2
P9,2015-07-08 20:10:29,C1,468.84,2
P9,2015-07-08 20:10:29,C6,484.97,2
P9,2015-07-08 20:10:29,C3,454.9,2
P9,2015-07-08 20:10:29,C5,569.05,2
P9,2015-07-09 20:20:38,C5,499.0,1
P9,2015-07-09 20:20:38,C3,454.0,1
P9,2015-07-09 20:20:38,C1,454.0,1
P9,2015-07-09 20:20:38,C2,454.0,1
P9,2015-07-10 08:10:26,C3,454.0,1
P9,2015-07-10 08:10:26,C1,454.0,1
P9,2015-07-10 08:10:26,C5,499.0,1
P9,2015-07-10 08:10:26,C2,422.01,1
P9,2015-07-12 20:10:07,C5,499.0,1
P9,2015-07-12 20:10:07,C1,458.0,1
P9,2015-07-12 20:10:07,C2,431.1,1
P9,2015-07-12 20:10:07,C3,454.98,1
P9,2015-07-20 08:10:22,C2,442.0,2
P9,2015-07-20 08:10:22,C3,431.53,2
P9,2015-07-20 08:10:22,C5,527.12,2
P9,2015-07-20 08:10:22,C1,442.0,2
P9,2015-07-20 08:11:27,C3,431.53,2
P9,2015-07-20 08:11:27,C2,431.53,2
P9,2015-07-20 08:11:27,C5,527.12,2
P9,2015-07-20 08:10:22,C2,442.0,1
P9,2015-07-20 08:10:22,C3,431.53,1
P9,2015-07-20 08:10:22,C5,599.0,1
P9,2015-07-20 08:10:22,C1,442.0,1
P9,2015-07-20 20:10:14,C2,431.1,1
P9,2015-07-20 20:10:14,C6,469.0,1
P9,2015-07-20 20:10:14,C3,442.9,1
P9,2015-07-20 20:10:14,C5,599.0,1
P9,2015-07-20 20:10:14,C1,442.0,1
P9,2015-07-20 08:11:27,C2,431.53,1
P9,2015-07-20 08:11:27,C1,431.53,1
P9,2015-07-20 08:11:27,C3,431.53,1
P9,2015-07-20 08:11:27,C5,599.0,1
P9,2015-07-23 08:11:33,C1,465.0,1
P9,2015-07-23 08:11:33,C5,599.0,1
P9,2015-07-23 08:11:33,C6,469.0,1
P9,2015-07-23 08:11:33,C3,451.78,1
P9,2015-07-23 08:11:33,C2,465.0,1
P9,2015-07-23 08:10:22,C3,429.19,2
P9,2015-07-23 08:10:22,C5,439.12,2
P9,2015-07-23 08:10:22,C1,440.99,2
P9,2015-07-23 08:10:22,C2,440.99,1
P9,2015-07-23 08:10:22,C6,469.0,1
P9,2015-07-23 08:10:22,C3,429.19,1
P9,2015-07-23 08:10:22,C5,499.0,1
P9,2015-07-23 08:10:22,C1,440.99,1
P9,2015-07-23 08:10:22,C6,469.0,2
P9,2015-07-23 08:10:22,C2,440.99,2
